sale_id,sale_date,medicine_id,batch_no,quantity_sold,unit_price,discount_pct,total_amount,payment_mode
SALE014254,2026-03-05,MED049,MED049-B02,7,210.51,10,1326.21,Card
SALE015106,2026-03-05,MED030,MED030-B04,5,256.73,12,1129.61,UPI
SALE015150,2026-03-05,MED060,MED060-B03,2,669.58,0,1339.16,UPI
SALE015166,2026-03-05,MED068,MED068-B02,2,303.98,10,547.16,Cash
SALE015429,2026-03-05,MED004,MED004-B03,2,697.09,0,1394.18,Cash
SALE015694,2026-03-05,MED044,MED044-B02,1,68.73,0,68.73,UPI
SALE016454,2026-03-05,MED052,MED052-B04,3,541.94,5,1544.53,UPI
SALE016728,2026-03-05,MED081,MED081-B02,8,419.35,0,3354.80,Cash
SALE016863,2026-03-05,MED034,MED034-B01,1,113.12,12,99.55,Cash
SALE017266,2026-03-05,MED005,MED005-B03,8,820.47,0,6563.76,Card
SALE017271,2026-03-05,MED021,MED021-B04,4,176.35,5,670.13,UPI
SALE017864,2026-03-05,MED026,MED026-B01,1,364.57,5,346.34,Card
SALE017916,2026-03-05,MED045,MED045-B02,3,478.16,0,1434.48,Cash
SALE018000,2026-03-05,MED067,MED067-B04,5,74.93,10,337.19,UPI
SALE018552,2026-03-05,MED066,MED066-B01,5,302.07,5,1434.83,Cash
SALE018644,2026-03-05,MED084,MED084-B01,2,517.93,0,1035.86,Cash
SALE018834,2026-03-05,MED041,MED041-B02,1,214.13,0,214.13,Card
SALE019016,2026-03-05,MED063,MED063-B04,1,140.42,0,140.42,UPI
SALE019542,2026-03-05,MED081,MED081-B02,5,418.29,0,2091.45,Cash
SALE019649,2026-03-05,MED017,MED017-B02,8,461.55,0,3692.40,UPI
SALE019813,2026-03-05,MED008,MED008-B01,4,124.86,0,499.44,Cash
SALE019922,2026-03-05,MED024,MED024-B01,1,328.62,0,328.62,Card
SALE020029,2026-03-05,MED009,MED009-B02,8,245.61,0,1964.88,Cash
SALE021625,2026-03-05,MED038,MED038-B01,3,66.03,10,178.28,Card
SALE021627,2026-03-05,MED009,MED009-B02,5,235.56,0,1177.80,Card
SALE021662,2026-03-05,MED092,MED092-B03,4,150.33,0,601.32,Cash
SALE021839,2026-03-05,MED091,MED091-B02,4,392.94,12,1383.15,Card
SALE022183,2026-03-05,MED088,MED088-B03,4,511.49,0,2045.96,Card
SALE022928,2026-03-05,MED037,MED037-B01,6,349.42,12,1844.94,Cash
SALE023063,2026-03-05,MED007,MED007-B04,3,547.63,0,1642.89,Card
SALE023409,2026-03-05,MED099,MED099-B01,5,45.85,12,201.74,Card
SALE023597,2026-03-05,MED086,MED086-B05,4,750.26,0,3001.04,Cash
SALE023642,2026-03-05,MED086,MED086-B05,7,699.60,0,4897.20,UPI
SALE023826,2026-03-05,MED069,MED069-B01,1,616.65,0,616.65,Card
SALE023888,2026-03-05,MED007,MED007-B04,5,561.95,10,2528.78,Card
SALE023925,2026-03-05,MED018,MED018-B05,6,605.92,12,3199.26,Card
SALE024010,2026-03-05,MED022,MED022-B01,5,177.93,0,889.65,Cash
SALE024106,2026-03-05,MED034,MED034-B02,1,111.10,0,111.10,UPI
SALE024216,2026-03-05,MED082,MED082-B02,1,165.02,5,156.77,Cash
SALE024825,2026-03-05,MED031,MED031-B04,6,231.08,0,1386.48,Card
SALE024838,2026-03-05,MED067,MED067-B04,2,76.89,10,138.40,Card
SALE024950,2026-03-05,MED037,MED037-B01,4,316.61,12,1114.47,Cash
SALE025006,2026-03-05,MED092,MED092-B01,5,147.79,5,702.00,UPI
SALE025779,2026-03-05,MED022,MED022-B03,8,166.95,10,1202.04,Card
SALE025871,2026-03-05,MED022,MED022-B03,2,159.80,0,319.60,Card
SALE026090,2026-03-05,MED030,MED030-B04,5,245.86,10,1106.37,UPI
SALE026294,2026-03-05,MED023,MED023-B03,1,506.25,0,506.25,Cash
SALE026326,2026-03-05,MED042,MED042-B01,5,20.90,10,94.05,UPI
SALE026343,2026-03-05,MED075,MED075-B02,4,579.58,0,2318.32,Card
SALE026360,2026-03-05,MED017,MED017-B01,4,434.98,10,1565.93,Cash
SALE026454,2026-03-05,MED056,MED056-B01,4,350.77,0,1403.08,Card
SALE026562,2026-03-05,MED085,MED085-B04,5,488.91,0,2444.55,UPI
SALE026693,2026-03-05,MED056,MED056-B01,5,343.35,0,1716.75,Cash
SALE026751,2026-03-05,MED002,MED002-B04,2,555.40,5,1055.26,UPI
SALE027012,2026-03-05,MED085,MED085-B04,4,527.14,0,2108.56,Cash
SALE027089,2026-03-05,MED048,MED048-B03,2,207.62,5,394.48,UPI
SALE027334,2026-03-05,MED082,MED082-B02,4,163.08,0,652.32,Cash
SALE027347,2026-03-05,MED027,MED027-B01,1,701.08,12,616.95,Cash
SALE027402,2026-03-05,MED094,MED094-B01,8,58.90,10,424.08,Cash
SALE027596,2026-03-05,MED026,MED026-B01,1,389.34,12,342.62,Cash
SALE028014,2026-03-05,MED017,MED017-B01,2,426.13,0,852.26,UPI
SALE028030,2026-03-05,MED028,MED028-B03,5,43.69,10,196.60,Card
SALE028251,2026-03-05,MED064,MED064-B04,4,703.71,0,2814.84,UPI
SALE028267,2026-03-05,MED048,MED048-B03,7,208.67,0,1460.69,Cash
SALE028535,2026-03-05,MED054,MED054-B01,5,352.47,10,1586.12,Card
SALE028845,2026-03-05,MED015,MED015-B05,3,586.02,5,1670.16,UPI
SALE028979,2026-03-05,MED075,MED075-B02,2,576.36,0,1152.72,Cash
SALE029087,2026-03-05,MED060,MED060-B03,1,671.77,5,638.18,UPI
SALE029285,2026-03-05,MED051,MED051-B04,4,458.79,12,1614.94,UPI
SALE029547,2026-03-05,MED018,MED018-B05,4,587.84,0,2351.36,Card
SALE029582,2026-03-05,MED009,MED009-B03,7,233.49,10,1470.99,UPI
SALE029686,2026-03-05,MED081,MED081-B03,2,440.81,12,775.83,Cash
SALE000416,2026-03-06,MED053,MED053-B03,2,373.19,5,709.06,Card
SALE000560,2026-03-06,MED009,MED009-B02,6,250.82,12,1324.33,Card
SALE000794,2026-03-06,MED046,MED046-B02,5,565.79,10,2546.05,Cash
SALE001153,2026-03-06,MED047,MED047-B03,7,406.49,12,2503.98,Card
SALE002300,2026-03-06,MED089,MED089-B01,7,541.14,0,3787.98,Cash
SALE002846,2026-03-06,MED038,MED038-B05,6,66.79,0,400.74,UPI
SALE003297,2026-03-06,MED020,MED020-B03,6,146.49,10,791.05,Card
SALE003631,2026-03-06,MED071,MED071-B01,5,560.60,0,2803.00,Card
SALE003969,2026-03-06,MED043,MED043-B02,1,36.30,12,31.94,UPI
SALE004386,2026-03-06,MED044,MED044-B01,5,68.22,0,341.10,UPI
SALE005165,2026-03-06,MED076,MED076-B01,3,165.84,0,497.52,UPI
SALE005460,2026-03-06,MED009,MED009-B02,6,226.41,5,1290.54,Cash
SALE005999,2026-03-06,MED080,MED080-B04,5,357.42,0,1787.10,UPI
SALE006252,2026-03-06,MED037,MED037-B01,6,312.79,0,1876.74,Card
SALE006288,2026-03-06,MED048,MED048-B04,7,205.77,0,1440.39,Cash
SALE006608,2026-03-06,MED023,MED023-B02,1,517.53,5,491.65,Card
SALE007730,2026-03-06,MED094,MED094-B03,5,57.33,0,286.65,Cash
SALE008200,2026-03-06,MED006,MED006-B02,1,615.75,5,584.96,Card
SALE008275,2026-03-06,MED040,MED040-B04,8,500.22,10,3601.58,Cash
SALE008367,2026-03-06,MED097,MED097-B03,3,293.07,0,879.21,Card
SALE008402,2026-03-06,MED035,MED035-B04,4,176.33,5,670.05,Card
SALE008601,2026-03-06,MED078,MED078-B04,7,403.50,0,2824.50,Card
SALE009196,2026-03-06,MED026,MED026-B02,7,379.91,12,2340.25,UPI
SALE009325,2026-03-06,MED076,MED076-B03,7,159.18,10,1002.83,Cash
SALE009452,2026-03-06,MED096,MED096-B02,4,205.17,5,779.65,UPI
SALE009767,2026-03-06,MED085,MED085-B03,1,469.36,0,469.36,Card
SALE010058,2026-03-06,MED021,MED021-B04,1,190.78,5,181.24,UPI
SALE010109,2026-03-06,MED032,MED032-B01,4,57.24,12,201.48,UPI
SALE010287,2026-03-06,MED015,MED015-B04,5,613.06,10,2758.77,UPI
SALE010478,2026-03-06,MED070,MED070-B04,1,339.98,10,305.98,UPI
SALE010650,2026-03-06,MED002,MED002-B03,3,600.40,0,1801.20,Cash
SALE011312,2026-03-06,MED022,MED022-B01,3,158.63,0,475.89,Cash
SALE012133,2026-03-06,MED027,MED027-B04,2,687.91,12,1210.72,Card
SALE012135,2026-03-06,MED059,MED059-B01,5,307.90,0,1539.50,Card
SALE013045,2026-03-06,MED023,MED023-B02,6,483.72,0,2902.32,UPI
SALE013299,2026-03-06,MED055,MED055-B01,4,451.05,0,1804.20,Cash
SALE013509,2026-03-06,MED085,MED085-B04,6,516.86,5,2946.10,Card
SALE014011,2026-03-06,MED053,MED053-B01,8,381.26,0,3050.08,UPI
SALE014139,2026-03-06,MED049,MED049-B02,6,224.15,5,1277.65,Cash
SALE014199,2026-03-06,MED036,MED036-B03,8,650.42,0,5203.36,Cash
SALE014275,2026-03-06,MED072,MED072-B02,2,333.20,5,633.08,Cash
SALE014290,2026-03-06,MED037,MED037-B01,5,320.91,0,1604.55,UPI
SALE014551,2026-03-06,MED031,MED031-B03,4,225.66,5,857.51,Card
SALE014915,2026-03-06,MED053,MED053-B01,4,352.24,0,1408.96,Card
SALE015235,2026-03-06,MED024,MED024-B01,7,354.43,0,2481.01,Card
SALE015257,2026-03-06,MED024,MED024-B01,1,351.61,0,351.61,Card
SALE015365,2026-03-06,MED096,MED096-B02,5,223.37,12,982.83,Cash
SALE015459,2026-03-06,MED067,MED067-B04,2,72.56,10,130.61,Card
SALE015593,2026-03-06,MED071,MED071-B01,4,582.21,0,2328.84,Cash
SALE015793,2026-03-06,MED095,MED095-B02,2,723.74,5,1375.11,Cash
SALE015935,2026-03-06,MED012,MED012-B02,8,312.97,0,2503.76,Card
SALE016167,2026-03-06,MED020,MED020-B04,2,151.25,10,272.25,UPI
SALE016182,2026-03-06,MED035,MED035-B04,6,186.45,5,1062.76,UPI
SALE016873,2026-03-06,MED019,MED019-B01,7,620.15,12,3820.12,Cash
SALE017087,2026-03-06,MED085,MED085-B04,6,489.54,5,2790.38,Cash
SALE017422,2026-03-06,MED048,MED048-B05,4,217.66,0,870.64,Card
SALE017541,2026-03-06,MED080,MED080-B04,4,353.52,0,1414.08,Cash
SALE018344,2026-03-06,MED055,MED055-B02,6,455.03,0,2730.18,Card
SALE018523,2026-03-06,MED016,MED016-B01,5,62.24,12,273.86,Card
SALE018699,2026-03-06,MED003,MED003-B02,1,286.35,0,286.35,UPI
SALE019114,2026-03-06,MED089,MED089-B04,8,534.35,10,3847.32,UPI
SALE019373,2026-03-06,MED021,MED021-B01,6,175.96,10,950.18,Cash
SALE020539,2026-03-06,MED050,MED050-B05,3,14.99,0,44.97,Cash
SALE020599,2026-03-06,MED095,MED095-B02,7,741.19,0,5188.33,UPI
SALE021021,2026-03-06,MED009,MED009-B02,2,247.96,12,436.41,Cash
SALE021167,2026-03-06,MED069,MED069-B01,8,557.48,5,4236.85,Card
SALE021929,2026-03-06,MED080,MED080-B04,7,337.07,0,2359.49,Card
SALE022250,2026-03-06,MED081,MED081-B02,4,433.47,0,1733.88,Card
SALE022318,2026-03-06,MED001,MED001-B03,7,426.65,5,2837.22,Cash
SALE022342,2026-03-06,MED097,MED097-B02,1,289.26,0,289.26,Card
SALE022346,2026-03-06,MED083,MED083-B04,1,65.25,0,65.25,Cash
SALE022676,2026-03-06,MED060,MED060-B03,8,663.86,5,5045.34,Cash
SALE022682,2026-03-06,MED085,MED085-B04,6,516.37,12,2726.43,UPI
SALE022706,2026-03-06,MED029,MED029-B03,7,596.36,0,4174.52,Cash
SALE023350,2026-03-06,MED005,MED005-B03,4,755.59,0,3022.36,Card
SALE023585,2026-03-06,MED016,MED016-B01,8,56.60,0,452.80,UPI
SALE023644,2026-03-06,MED071,MED071-B01,1,561.96,0,561.96,Cash
SALE023915,2026-03-06,MED052,MED052-B01,8,570.14,0,4561.12,Cash
SALE024292,2026-03-06,MED016,MED016-B01,4,56.10,12,197.47,UPI
SALE024358,2026-03-06,MED008,MED008-B01,2,120.14,0,240.28,UPI
SALE024630,2026-03-06,MED061,MED061-B02,4,323.59,12,1139.04,Cash
SALE024742,2026-03-06,MED089,MED089-B04,2,554.44,0,1108.88,UPI
SALE024836,2026-03-06,MED052,MED052-B01,7,569.70,0,3987.90,UPI
SALE025485,2026-03-06,MED049,MED049-B02,6,210.33,0,1261.98,Card
SALE025761,2026-03-06,MED008,MED008-B01,4,119.55,0,478.20,UPI
SALE025953,2026-03-06,MED087,MED087-B05,5,297.02,12,1306.89,UPI
SALE026052,2026-03-06,MED003,MED003-B02,5,283.03,0,1415.15,Cash
SALE026112,2026-03-06,MED071,MED071-B02,3,581.23,10,1569.32,Card
SALE026320,2026-03-06,MED016,MED016-B01,7,59.03,0,413.21,Cash
SALE026361,2026-03-06,MED098,MED098-B01,6,632.97,10,3418.04,Cash
SALE026618,2026-03-06,MED045,MED045-B02,7,467.19,12,2877.89,Card
SALE026651,2026-03-06,MED002,MED002-B04,8,540.33,5,4106.51,Cash
SALE026898,2026-03-06,MED027,MED027-B01,6,705.09,10,3807.49,Cash
SALE027075,2026-03-06,MED064,MED064-B04,1,669.15,5,635.69,Card
SALE027300,2026-03-06,MED007,MED007-B01,2,565.89,12,995.97,Cash
SALE027814,2026-03-06,MED075,MED075-B02,3,569.89,0,1709.67,Card
SALE028110,2026-03-06,MED099,MED099-B01,8,45.63,0,365.04,Cash
SALE028112,2026-03-06,MED044,MED044-B02,1,67.36,5,63.99,UPI
SALE028310,2026-03-06,MED029,MED029-B03,6,534.91,0,3209.46,Card
SALE028336,2026-03-06,MED054,MED054-B01,6,348.64,5,1987.25,UPI
SALE028630,2026-03-06,MED056,MED056-B01,7,371.84,10,2342.59,Card
SALE028987,2026-03-06,MED004,MED004-B05,2,620.19,0,1240.38,UPI
SALE029010,2026-03-06,MED011,MED011-B05,5,474.30,0,2371.50,Card
SALE029070,2026-03-06,MED085,MED085-B04,4,472.47,0,1889.88,Cash
SALE029409,2026-03-06,MED039,MED039-B02,1,516.83,0,516.83,UPI
SALE029415,2026-03-06,MED042,MED042-B01,4,21.24,0,84.96,Cash
SALE029670,2026-03-06,MED087,MED087-B05,7,308.71,12,1901.65,UPI
SALE029925,2026-03-06,MED028,MED028-B02,5,49.84,0,249.20,Cash
SALE000283,2026-03-07,MED033,MED033-B03,4,30.58,12,107.64,Card
SALE000339,2026-03-07,MED007,MED007-B02,1,541.98,12,476.94,UPI
SALE000468,2026-03-07,MED039,MED039-B02,3,531.49,10,1435.02,UPI
SALE001360,2026-03-07,MED041,MED041-B02,3,207.46,0,622.38,Cash
SALE001701,2026-03-07,MED071,MED071-B01,2,559.23,0,1118.46,Cash
SALE001919,2026-03-07,MED004,MED004-B03,6,640.19,12,3380.20,Card
SALE002839,2026-03-07,MED039,MED039-B02,2,540.82,5,1027.56,UPI
SALE003067,2026-03-07,MED071,MED071-B01,8,522.99,5,3974.72,Card
SALE003657,2026-03-07,MED033,MED033-B03,2,32.43,0,64.86,UPI
SALE003921,2026-03-07,MED011,MED011-B03,6,485.13,10,2619.70,Card
SALE003952,2026-03-07,MED085,MED085-B03,3,510.35,12,1347.32,Cash
SALE004888,2026-03-07,MED045,MED045-B02,8,437.38,5,3324.09,Cash
SALE004901,2026-03-07,MED090,MED090-B04,8,499.58,0,3996.64,UPI
SALE005712,2026-03-07,MED086,MED086-B03,1,739.95,12,651.16,UPI
SALE005747,2026-03-07,MED003,MED003-B01,3,267.07,0,801.21,Cash
SALE005758,2026-03-07,MED030,MED030-B04,3,244.15,0,732.45,Cash
SALE005874,2026-03-07,MED082,MED082-B03,5,149.28,0,746.40,UPI
SALE006073,2026-03-07,MED042,MED042-B02,2,20.62,12,36.29,UPI
SALE006473,2026-03-07,MED093,MED093-B03,2,728.29,0,1456.58,Card
SALE006873,2026-03-07,MED076,MED076-B01,7,147.13,0,1029.91,Cash
SALE007037,2026-03-07,MED067,MED067-B05,2,75.65,0,151.30,UPI
SALE007338,2026-03-07,MED093,MED093-B03,1,737.79,12,649.26,Cash
SALE007432,2026-03-07,MED098,MED098-B03,7,683.13,0,4781.91,Cash
SALE008342,2026-03-07,MED022,MED022-B01,4,157.58,5,598.80,UPI
SALE008777,2026-03-07,MED076,MED076-B03,1,163.36,0,163.36,Cash
SALE008986,2026-03-07,MED094,MED094-B03,5,54.02,5,256.60,UPI
SALE009065,2026-03-07,MED009,MED009-B02,1,228.79,0,228.79,Cash
SALE009168,2026-03-07,MED032,MED032-B01,2,50.74,12,89.30,Cash
SALE009537,2026-03-07,MED015,MED015-B04,1,620.20,5,589.19,Card
SALE009573,2026-03-07,MED008,MED008-B01,8,126.07,12,887.53,Card
SALE009835,2026-03-07,MED075,MED075-B02,1,574.86,0,574.86,UPI
SALE009935,2026-03-07,MED067,MED067-B05,3,75.49,12,199.29,Cash
SALE010482,2026-03-07,MED067,MED067-B05,8,73.65,5,559.74,Cash
SALE010581,2026-03-07,MED017,MED017-B02,1,425.05,5,403.80,Card
SALE011021,2026-03-07,MED057,MED057-B02,2,445.88,12,784.75,UPI
SALE011496,2026-03-07,MED052,MED052-B02,1,614.34,0,614.34,UPI
SALE011656,2026-03-07,MED078,MED078-B04,8,397.62,5,3021.91,UPI
SALE011712,2026-03-07,MED024,MED024-B01,2,323.20,5,614.08,Cash
SALE011913,2026-03-07,MED054,MED054-B03,8,346.17,5,2630.89,Card
SALE012162,2026-03-07,MED038,MED038-B05,6,68.38,0,410.28,Card
SALE012205,2026-03-07,MED019,MED019-B01,2,562.36,12,989.75,Card
SALE012456,2026-03-07,MED058,MED058-B02,2,141.26,0,282.52,Card
SALE012615,2026-03-07,MED023,MED023-B02,5,469.13,5,2228.37,UPI
SALE012832,2026-03-07,MED064,MED064-B01,6,729.96,5,4160.77,Card
SALE012913,2026-03-07,MED031,MED031-B03,7,248.45,0,1739.15,Card
SALE012928,2026-03-07,MED079,MED079-B01,6,440.10,12,2323.73,Card
SALE012951,2026-03-07,MED024,MED024-B01,3,327.74,12,865.23,Card
SALE013220,2026-03-07,MED063,MED063-B04,3,148.92,10,402.08,Card
SALE013508,2026-03-07,MED031,MED031-B03,8,242.00,0,1936.00,Cash
SALE013729,2026-03-07,MED003,MED003-B01,1,281.59,0,281.59,UPI
SALE013936,2026-03-07,MED060,MED060-B03,8,630.98,10,4543.06,UPI
SALE013994,2026-03-07,MED007,MED007-B02,5,539.79,12,2375.08,Card
SALE014129,2026-03-07,MED041,MED041-B02,4,214.11,5,813.62,Cash
SALE014216,2026-03-07,MED032,MED032-B01,2,53.45,12,94.07,Card
SALE014279,2026-03-07,MED027,MED027-B04,1,748.58,12,658.75,Card
SALE014635,2026-03-07,MED003,MED003-B01,6,275.29,0,1651.74,Card
SALE014653,2026-03-07,MED096,MED096-B02,4,219.48,0,877.92,Card
SALE015179,2026-03-07,MED083,MED083-B01,8,66.34,10,477.65,UPI
SALE015606,2026-03-07,MED079,MED079-B01,4,417.80,0,1671.20,Card
SALE015883,2026-03-07,MED093,MED093-B03,8,749.99,0,5999.92,Cash
SALE016125,2026-03-07,MED056,MED056-B03,3,373.19,5,1063.59,Cash
SALE016312,2026-03-07,MED072,MED072-B02,8,355.47,0,2843.76,Cash
SALE016568,2026-03-07,MED092,MED092-B03,2,148.89,5,282.89,Cash
SALE016787,2026-03-07,MED022,MED022-B01,2,158.72,0,317.44,UPI
SALE017136,2026-03-07,MED005,MED005-B03,1,741.28,0,741.28,Card
SALE017320,2026-03-07,MED067,MED067-B04,1,75.70,10,68.13,UPI
SALE017330,2026-03-07,MED006,MED006-B01,8,561.34,0,4490.72,Card
SALE017588,2026-03-07,MED038,MED038-B05,6,69.51,0,417.06,Card
SALE017806,2026-03-07,MED089,MED089-B01,3,529.67,0,1589.01,UPI
SALE017955,2026-03-07,MED046,MED046-B03,5,542.57,0,2712.85,Card
SALE017992,2026-03-07,MED064,MED064-B02,5,683.71,10,3076.70,Cash
SALE018066,2026-03-07,MED035,MED035-B04,5,192.22,10,864.99,Cash
SALE018392,2026-03-07,MED030,MED030-B04,3,265.56,0,796.68,UPI
SALE019014,2026-03-07,MED053,MED053-B05,2,369.89,0,739.78,Cash
SALE019120,2026-03-07,MED031,MED031-B03,7,232.58,10,1465.25,UPI
SALE019412,2026-03-07,MED063,MED063-B04,8,148.39,12,1044.67,Card
SALE019530,2026-03-07,MED078,MED078-B02,2,419.12,5,796.33,Card
SALE019586,2026-03-07,MED025,MED025-B04,5,584.07,10,2628.32,Card
SALE019851,2026-03-07,MED033,MED033-B03,4,33.47,5,127.19,UPI
SALE019903,2026-03-07,MED098,MED098-B01,6,638.78,12,3372.76,UPI
SALE019905,2026-03-07,MED038,MED038-B02,6,67.57,0,405.42,Cash
SALE020048,2026-03-07,MED021,MED021-B01,4,186.77,5,709.73,Card
SALE020154,2026-03-07,MED058,MED058-B02,3,155.73,0,467.19,UPI
SALE020470,2026-03-07,MED012,MED012-B02,4,288.13,10,1037.27,Cash
SALE020855,2026-03-07,MED012,MED012-B02,7,318.70,10,2007.81,Card
SALE020917,2026-03-07,MED083,MED083-B04,5,71.58,0,357.90,Cash
SALE020930,2026-03-07,MED048,MED048-B05,7,201.43,0,1410.01,Cash
SALE020985,2026-03-07,MED063,MED063-B04,2,143.93,5,273.47,Cash
SALE021119,2026-03-07,MED091,MED091-B02,2,402.63,0,805.26,UPI
SALE021222,2026-03-07,MED023,MED023-B03,2,501.03,0,1002.06,Cash
SALE021500,2026-03-07,MED095,MED095-B02,4,704.17,5,2675.85,Cash
SALE021860,2026-03-07,MED022,MED022-B01,8,166.48,0,1331.84,UPI
SALE021960,2026-03-07,MED041,MED041-B02,2,196.81,0,393.62,Card
SALE022073,2026-03-07,MED034,MED034-B01,6,117.51,0,705.06,Card
SALE022145,2026-03-07,MED038,MED038-B01,5,72.06,0,360.30,Cash
SALE022291,2026-03-07,MED037,MED037-B01,2,347.35,10,625.23,Card
SALE022483,2026-03-07,MED094,MED094-B01,1,55.79,10,50.21,Cash
SALE022485,2026-03-07,MED082,MED082-B02,1,158.47,0,158.47,UPI
SALE022989,2026-03-07,MED011,MED011-B05,8,435.89,0,3487.12,UPI
SALE023104,2026-03-07,MED093,MED093-B03,5,790.79,0,3953.95,UPI
SALE024162,2026-03-07,MED088,MED088-B03,6,558.28,0,3349.68,Cash
SALE024296,2026-03-07,MED095,MED095-B02,7,734.27,10,4625.90,UPI
SALE024580,2026-03-07,MED001,MED001-B03,6,394.39,10,2129.71,UPI
SALE024708,2026-03-07,MED082,MED082-B02,6,155.92,10,841.97,UPI
SALE024758,2026-03-07,MED011,MED011-B05,6,486.29,12,2567.61,Cash
SALE024874,2026-03-07,MED030,MED030-B04,2,257.20,0,514.40,Card
SALE024933,2026-03-07,MED013,MED013-B02,6,495.66,0,2973.96,UPI
SALE024952,2026-03-07,MED062,MED062-B04,5,467.16,12,2055.50,UPI
SALE025282,2026-03-07,MED067,MED067-B04,5,70.74,12,311.26,UPI
SALE025414,2026-03-07,MED097,MED097-B02,1,296.48,0,296.48,Cash
SALE025440,2026-03-07,MED075,MED075-B02,4,538.99,5,2048.16,Card
SALE025514,2026-03-07,MED088,MED088-B01,2,547.25,0,1094.50,Cash
SALE025569,2026-03-07,MED001,MED001-B03,2,390.36,10,702.65,Card
SALE026053,2026-03-07,MED081,MED081-B04,7,426.91,12,2629.77,Cash
SALE026109,2026-03-07,MED069,MED069-B01,4,602.24,5,2288.51,UPI
SALE026217,2026-03-07,MED013,MED013-B02,7,549.25,0,3844.75,Cash
SALE026399,2026-03-07,MED081,MED081-B04,8,409.81,5,3114.56,Card
SALE026552,2026-03-07,MED091,MED091-B02,7,431.76,0,3022.32,Cash
SALE026583,2026-03-07,MED019,MED019-B03,6,547.55,5,3121.03,Card
SALE026809,2026-03-07,MED063,MED063-B04,2,154.37,0,308.74,Card
SALE026953,2026-03-07,MED001,MED001-B03,6,419.59,12,2215.44,Cash
SALE027018,2026-03-07,MED038,MED038-B01,5,65.97,0,329.85,UPI
SALE027325,2026-03-07,MED061,MED061-B02,3,335.04,0,1005.12,UPI
SALE027619,2026-03-07,MED023,MED023-B03,6,506.40,10,2734.56,Card
SALE027721,2026-03-07,MED040,MED040-B01,2,512.61,12,902.19,Card
SALE027822,2026-03-07,MED021,MED021-B01,3,199.34,12,526.26,Card
SALE028124,2026-03-07,MED053,MED053-B05,6,350.54,5,1998.08,UPI
SALE028228,2026-03-07,MED067,MED067-B04,3,71.94,0,215.82,Cash
SALE028288,2026-03-07,MED040,MED040-B01,4,532.54,0,2130.16,Cash
SALE028363,2026-03-07,MED042,MED042-B01,8,20.90,0,167.20,Cash
SALE028378,2026-03-07,MED005,MED005-B01,2,820.41,10,1476.74,Card
SALE028569,2026-03-07,MED035,MED035-B04,7,187.72,0,1314.04,Card
SALE028919,2026-03-07,MED062,MED062-B05,7,488.78,0,3421.46,Cash
SALE029112,2026-03-07,MED038,MED038-B01,6,64.87,0,389.22,UPI
SALE029131,2026-03-07,MED013,MED013-B02,7,533.91,5,3550.50,Card
SALE029498,2026-03-07,MED099,MED099-B01,5,44.20,0,221.00,Cash
SALE029518,2026-03-07,MED081,MED081-B03,8,400.94,10,2886.77,Card
SALE029713,2026-03-07,MED056,MED056-B01,1,388.13,10,349.32,Cash
SALE000635,2026-03-08,MED096,MED096-B02,4,217.90,0,871.60,UPI
SALE000637,2026-03-08,MED018,MED018-B05,2,631.13,0,1262.26,UPI
SALE001008,2026-03-08,MED037,MED037-B01,2,333.27,0,666.54,UPI
SALE001384,2026-03-08,MED075,MED075-B01,2,547.51,5,1040.27,UPI
SALE001511,2026-03-08,MED075,MED075-B01,7,579.76,12,3571.32,UPI
SALE001773,2026-03-08,MED098,MED098-B02,8,649.23,0,5193.84,UPI
SALE002464,2026-03-08,MED002,MED002-B03,3,539.55,0,1618.65,Cash
SALE003610,2026-03-08,MED077,MED077-B03,1,568.48,0,568.48,Card
SALE004327,2026-03-08,MED008,MED008-B01,2,120.22,12,211.59,UPI
SALE004862,2026-03-08,MED045,MED045-B02,7,437.92,12,2697.59,Card
SALE004902,2026-03-08,MED089,MED089-B01,4,583.44,10,2100.38,UPI
SALE005084,2026-03-08,MED083,MED083-B01,6,69.01,0,414.06,Card
SALE005291,2026-03-08,MED013,MED013-B03,1,524.35,0,524.35,Card
SALE005433,2026-03-08,MED024,MED024-B01,7,355.55,0,2488.85,Cash
SALE005551,2026-03-08,MED094,MED094-B03,7,56.52,5,375.86,Card
SALE007541,2026-03-08,MED077,MED077-B03,2,507.82,5,964.86,Card
SALE007613,2026-03-08,MED051,MED051-B03,2,475.19,10,855.34,UPI
SALE007948,2026-03-08,MED044,MED044-B01,7,70.63,12,435.08,UPI
SALE008135,2026-03-08,MED069,MED069-B04,7,614.19,0,4299.33,Card
SALE008429,2026-03-08,MED047,MED047-B03,2,386.92,0,773.84,Card
SALE009296,2026-03-08,MED080,MED080-B04,2,349.08,5,663.25,Card
SALE009383,2026-03-08,MED027,MED027-B04,8,718.14,0,5745.12,Card
SALE009874,2026-03-08,MED063,MED063-B04,3,146.60,10,395.82,Cash
SALE010035,2026-03-08,MED085,MED085-B03,4,523.87,0,2095.48,UPI
SALE010108,2026-03-08,MED056,MED056-B03,2,390.15,5,741.28,Card
SALE010242,2026-03-08,MED041,MED041-B02,6,202.49,0,1214.94,UPI
SALE011014,2026-03-08,MED099,MED099-B01,8,48.16,5,366.02,UPI
SALE011179,2026-03-08,MED023,MED023-B02,1,465.95,0,465.95,Card
SALE011950,2026-03-08,MED071,MED071-B01,1,579.70,10,521.73,UPI
